SRS ID,Reads File,Reads File Size,Reads File MD5
SRS023971,/HHS/Illumina/stool/SRS023971.tar.bz2,8909817937,7877d36da08c3bc96feaf5c89aba01d6
SRS049959,/HHS/Illumina/stool/SRS049959.tar.bz2,7896740348,05c2203bc32eaf4185c6146d721b124b
SRS049995,/HHS/Illumina/stool/SRS049995.tar.bz2,8728263127,731f003f0cab5e42ff2b1234352aec77
SRS057717,/HHS/Illumina/stool/SRS057717.tar.bz2,7019221660,581b6c62ab14f675ab67df0f7a5c8dd2
SRS011084,/HHS/Illumina/stool/SRS011084.tar.bz2,16479762727,dec0e1c70bb33bfbd39cdb998dfcf422
SRS011452,/HHS/Illumina/stool/SRS011452.tar.bz2,2440316702,e0f9f04c6072c77199ae0b99a20eca6f
SRS017103,/HHS/Illumina/stool/SRS017103.tar.bz2,8192112367,679348e08b0badae18c11fd07fafb753
SRS018575,/HHS/Illumina/stool/SRS018575.tar.bz2,6360611802,52cc8f42addff578b92919f7d8bd36dd
SRS050752,/HHS/Illumina/stool/SRS050752.tar.bz2,7038559068,061952621c88c90b5bfe23bae772a479
SRS019267,/HHS/Illumina/stool/SRS019267.tar.bz2,8595158476,17aef8297fcc43eb889bf413958b040a
SRS064645,/HHS/Illumina/stool/SRS064645.tar.bz2,1471794270,ce1a93a65c1596d7d21d244ed4a28074
SRS020869,/HHS/Illumina/stool/SRS020869.tar.bz2,7293015464,c3512cc1711857ff827531bd5f5e06a9
SRS013951,/HHS/Illumina/stool/SRS013951.tar.bz2,5938989481,4481be537e82b4318cb826ccf4605974
SRS050299,/HHS/Illumina/stool/SRS050299.tar.bz2,4823110306,75f2d9fcdfdfd808ace820af330dc5e8
SRS015782,/HHS/Illumina/stool/SRS015782.tar.bz2,6979382746,7e55ea6164626c2ba74010640be2f99d
SRS023176,/HHS/Illumina/stool/SRS023176.tar.bz2,8307317996,3715f9f15ddbe11f36e105485d35f0af
SRS024435,/HHS/Illumina/stool/SRS024435.tar.bz2,8345669788,4d7681a08b7532e108733aff2c8613a1
SRS052027,/HHS/Illumina/stool/SRS052027.tar.bz2,8566463067,468957efc0e08f59e0e0fa9369886eee
SRS064557,/HHS/Illumina/stool/SRS064557.tar.bz2,8127610522,9bc5ef80e9b602dce941d8b918fc3097
SRS049900,/HHS/Illumina/stool/SRS049900.tar.bz2,9178874642,325e8a07a84eeab2c379b8d3e2887b1a
SRS015960,/HHS/Illumina/stool/SRS015960.tar.bz2,6463200259,5e653cf5b31ec32c5ed6f032f5d44f7e
SRS024331,/HHS/Illumina/stool/SRS024331.tar.bz2,7911163871,87dd5d3dc3a89fea2dbc7bdb2b74666d
SRS054956,/HHS/Illumina/stool/SRS054956.tar.bz2,6508180205,423f5b29648c5bb5d122bf2b10a78d3d
SRS058723,/HHS/Illumina/stool/SRS058723.tar.bz2,7556866011,81025a313cd7d9caba6209a7b845b131
SRS014979,/HHS/Illumina/stool/SRS014979.tar.bz2,6868025827,d2f226b925026b98a06493f3100d6165
SRS021484,/HHS/Illumina/stool/SRS021484.tar.bz2,8843012717,9846b52f23489493098b03d29d9860f1
SRS048870,/HHS/Illumina/stool/SRS048870.tar.bz2,6860240628,6f9002660318ff2a70ea151f4bd06968
SRS023526,/HHS/Illumina/stool/SRS023526.tar.bz2,7655517585,bc27f92c16779b4020a9cb1c45c86245
SRS016495,/HHS/Illumina/stool/SRS016495.tar.bz2,7845447222,7401e1f7f47074fdd29cd8723c3ce99d
SRS018313,/HHS/Illumina/stool/SRS018313.tar.bz2,8544547833,abc7771c6eaffb59b9c9e354719ee98e
SRS019910,/HHS/Illumina/stool/SRS019910.tar.bz2,4410497968,88201d804cb1c52be41b7354c30f7e38
SRS011134,/HHS/Illumina/stool/SRS011134.tar.bz2,8972422892,c7823681575fd71980177f459f144eb5
SRS021153,/HHS/Illumina/PHASEII/stool/SRS021153.tar.bz2,5009352700,39c2df9cd3b02f22cae82541ccf99f5d
SRS144362,/HHS/Illumina/PHASEII/stool/SRS144362.tar.bz2,11901155343,4dd339ce95d1cce1c72b062e20e94922
SRS077552,/HHS/Illumina/PHASEII/stool/SRS077552.tar.bz2,13752430440,b6415baa5091df348a41e61f9a5b2c92
SRS140645,/HHS/Illumina/PHASEII/stool/SRS140645.tar.bz2,6406119517,5aa77115765bddeb8019e6b98dda3c76
SRS050026,/HHS/Illumina/PHASEII/stool/SRS050026.tar.bz2,5769386577,42f703b36a25e0e12b8f188e700ad856
SRS063518,/HHS/Illumina/PHASEII/stool/SRS063518.tar.bz2,13678579474,f6b6c9c3a0aeb68a7a8f9080e35c97b8
SRS147022,/HHS/Illumina/PHASEII/stool/SRS147022.tar.bz2,12515745945,f86f91e717d080a1a1251ab84c737c6f
SRS143181,/HHS/Illumina/PHASEII/stool/SRS143181.tar.bz2,5324817614,34216fa21a6ff088fede7eada2e815bf
SRS103987,/HHS/Illumina/PHASEII/stool/SRS103987.tar.bz2,16073676091,e6a16bec04acf77be1a9ab83bedb3b37
SRS074670,/HHS/Illumina/PHASEII/stool/SRS074670.tar.bz2,5818200792,5860ae6c70fb9ef051285a60f83e9d04
SRS013098,/HHS/Illumina/PHASEII/stool/SRS013098.tar.bz2,12613374675,f49def5dfd931b69e6f161c23943bc56
SRS078665,/HHS/Illumina/PHASEII/stool/SRS078665.tar.bz2,6632449631,93e5ed059ad4314c645b821d5f19ce70
SRS022713,/HHS/Illumina/stool/SRS022713.tar.bz2,6306825384,a9c10a312b4931c46f2fabde2eb08466
SRS014313,/HHS/Illumina/stool/SRS014313.tar.bz2,7395358011,436f8928f69414f50aa097e2b2245262
SRS016018,/HHS/Illumina/stool/SRS016018.tar.bz2,5391230940,d6b2f355b7acc7a13a47f82a70572b3f
SRS016095,/HHS/Illumina/stool/SRS016095.tar.bz2,7736266200,bce76265052f0d1fb6e1bc9f350c9fec
SRS016753,/HHS/Illumina/stool/SRS016753.tar.bz2,7927683465,e19674905ca2c05584d8202cb470a8e7
SRS047014,/HHS/Illumina/stool/SRS047014.tar.bz2,6514890014,aa6b1bb01dbd1ae30a59bc98ae463ab9
SRS011302,/HHS/Illumina/stool/SRS011302.tar.bz2,9205327005,f5db49814f2bafb61e7310cc185b54d5
SRS017521,/HHS/Illumina/stool/SRS017521.tar.bz2,7507666649,83a6e0b8e5599409d8e61f663297c190
SRS049712,/HHS/Illumina/stool/SRS049712.tar.bz2,8564751638,089a09affa334ebf58260a8bdd823c21
SRS023829,/HHS/Illumina/stool/SRS023829.tar.bz2,8288138311,e05b5ae0a34e7488f4333fd873a3c811
SRS077730,/HHS/Illumina/stool/SRS077730.tar.bz2,7218428561,d58b0c549ba68aae9845932c7a23769a
SRS042628,/HHS/Illumina/stool/SRS042628.tar.bz2,7031649766,e241246ce3eada62542f93316109dcff
SRS015369,/HHS/Illumina/stool/SRS015369.tar.bz2,5138506345,269fbd861dbcd2971ca7058b87705fcf
SRS053335,/HHS/Illumina/stool/SRS053335.tar.bz2,7821707918,a56ffc86f97768c45c39e9c3697f0bc1
SRS015133,/HHS/Illumina/stool/SRS015133.tar.bz2,7093323162,45f0f52fd5c7940d6aa27ffddf343e4f
SRS063040,/HHS/Illumina/stool/SRS063040.tar.bz2,8131960445,b4254fe39a37a5ddbead7b40eeab4ad5
SRS012273,/HHS/Illumina/stool/SRS012273.tar.bz2,7784856202,e177e4d1f50dee558b38f38cab9615ef
SRS018133,/HHS/Illumina/stool/SRS018133.tar.bz2,8372215007,35332f63c242a7b0093aee8dca63930c
SRS048164,/HHS/Illumina/stool/SRS048164.tar.bz2,6111559776,f510a1cf78cde3e590d5283fc142f261
SRS017821,/HHS/Illumina/stool/SRS017821.tar.bz2,7183549186,5bd1b98557bcbd8d78d04e4c5af882cf
SRS019030,/HHS/Illumina/stool/SRS019030.tar.bz2,5885270500,4ddf43da50f22fe84131a9b05a42c6cc
SRS019685,/HHS/Illumina/stool/SRS019685.tar.bz2,7255856148,97311788a3c26d1101b565a248bce847
SRS054590,/HHS/Illumina/stool/SRS054590.tar.bz2,6018472168,0b6f2cd0e53f00af8db9710fa3dbd874
SRS051882,/HHS/Illumina/stool/SRS051882.tar.bz2,6833811422,c6d393dceaf2ef4af845d127964e9c8f
SRS078176,/HHS/Illumina/stool/SRS078176.tar.bz2,5705152815,d7644cc2f616051023e9b2504c66ed4d
SRS015890,/HHS/Illumina/stool/SRS015890.tar.bz2,765432063,73ff6d9a18991964015bb98d0cd312fd
SRS024388,/HHS/Illumina/stool/SRS024388.tar.bz2,9763641284,9e82bf9d0a7c42e42811e34a3ad5a738
SRS013158,/HHS/Illumina/stool/SRS013158.tar.bz2,8439526268,fbccf546dfb3547c2d0609cbfc146002
SRS016954,/HHS/Illumina/stool/SRS016954.tar.bz2,8347179620,d4ecedcefb1300a259b8536e2924c1aa
SRS077502,/HHS/Illumina/PHASEII/stool/SRS077502.tar.bz2,3852786304,65c62f0fb9b7f654fe57446e1d5bcc02
SRS012969,/HHS/Illumina/PHASEII/stool/SRS012969.tar.bz2,7848634243,e1e617a0217514c4e4d2de1d3bda2f2c
SRS075341,/HHS/Illumina/PHASEII/stool/SRS075341.tar.bz2,4818513876,d447f04c0e6259b8f190de32e238e35c
SRS147652,/HHS/Illumina/PHASEII/stool/SRS147652.tar.bz2,9324034979,e33d9433103ca2799cbd0de9fb26139d
SRS143342,/HHS/Illumina/PHASEII/stool/SRS143342.tar.bz2,7224773156,60d83dbb8947a9713d983f67b2dfbb86
SRS148721,/HHS/Illumina/PHASEII/stool/SRS148721.tar.bz2,7331775590,26ddf913b07df1ace666cd23fda8e611
SRS142599,/HHS/Illumina/PHASEII/stool/SRS142599.tar.bz2,4442449506,43fcc8b81843961b0bcdede8dfba3270
SRS013639,/HHS/Illumina/PHASEII/stool/SRS013639.tar.bz2,12580629442,40bac0690aa07e26fdbf331d540e35de
SRS140513,/HHS/Illumina/PHASEII/stool/SRS140513.tar.bz2,5594221731,e4705540dd2885eb4bc7bf6ff75b33d1
SRS142505,/HHS/Illumina/PHASEII/stool/SRS142505.tar.bz2,4643273976,48b840a932984da8edd70f3dbcaa0602
SRS016990,/HHS/Illumina/PHASEII/stool/SRS016990.tar.bz2,3398215474,449904fcf6d2783a87a0e2ee6aee24d0
SRS054352,/HHS/Illumina/PHASEII/stool/SRS054352.tar.bz2,6064274388,5d6588226a1f7261f7cfa0b7008f722d
SRS020622,/HHS/Illumina/PHASEII/stool/SRS020622.tar.bz2,6377959433,918320b000f270be0df1ad51b042056a
SRS077194,/HHS/Illumina/PHASEII/stool/SRS077194.tar.bz2,10699526240,e1734dee3d580d3498d4c0f2bc070cc1
SRS147139,/HHS/Illumina/PHASEII/stool/SRS147139.tar.bz2,12602672090,d1b3ebc1be2262482c64c4d8923f76ff
SRS077086,/HHS/Illumina/PHASEII/stool/SRS077086.tar.bz2,4146639392,4f0069f4c6e25fe443e3c194aa321bcb
SRS143991,/HHS/Illumina/PHASEII/stool/SRS143991.tar.bz2,4819206738,30bdab260dda88b87766c88d6ac6e0e9
SRS078419,/HHS/Illumina/PHASEII/stool/SRS078419.tar.bz2,6893377666,6f6b283927d561b1e0e0facca7c588f2
SRS143070,/HHS/Illumina/PHASEII/stool/SRS143070.tar.bz2,4205383174,26427a5f2e35def1c87d8067d1665861
SRS063489,/HHS/Illumina/PHASEII/stool/SRS063489.tar.bz2,4286895418,121fc6374192089a29a8fe1ecd4bc089
SRS077294,/HHS/Illumina/PHASEII/stool/SRS077294.tar.bz2,2838904432,eac5d44b9631d7c00e78e3014597ae17
SRS098827,/HHS/Illumina/PHASEII/stool/SRS098827.tar.bz2,7408921752,5164ce83eaf433cb082570003b45ebc9
SRS101433,/HHS/Illumina/PHASEII/stool/SRS101433.tar.bz2,3686840405,f7c484b1754d10eb9f580c316fd9d668
SRS104311,/HHS/Illumina/PHASEII/stool/SRS104311.tar.bz2,9684114632,f024b569a851d17df432b9ed915f1686
SRS049402,/HHS/Illumina/PHASEII/stool/SRS049402.tar.bz2,5256417384,d69ce2b2311d229687844c7c4579b27e
SRS013800,/HHS/Illumina/stool/SRS013800.tar.bz2,7797737041,dfe83bc44e52ab176367008ecd4a2802
SRS014683,/HHS/Illumina/stool/SRS014683.tar.bz2,5633455893,ea0f4a7dba761d0cf6e423f9dba9501b
SRS015431,/HHS/Illumina/stool/SRS015431.tar.bz2,1675708890,1cf8bd7f3cd906ab1c9ee3f0246bf734
SRS043411,/HHS/Illumina/stool/SRS043411.tar.bz2,4377090854,5342570a831072df376caf0f18b8ab28
SRS056519,/HHS/Illumina/stool/SRS056519.tar.bz2,8521882572,f7e1d8b1bf57b5b5244279ad199fd088
SRS016585,/HHS/Illumina/stool/SRS016585.tar.bz2,8506928512,ae5b7e39122f50dd28ce9ced3cc9ab98
SRS049164,/HHS/Illumina/stool/SRS049164.tar.bz2,4413272733,3fffee8c4dcb718535f903cddb5f2b23
SRS013687,/HHS/Illumina/stool/SRS013687.tar.bz2,8263639495,8d1a5f014822588004da1af7842d8a07
SRS021948,/HHS/Illumina/stool/SRS021948.tar.bz2,6968379247,e4d15cb6bba07e5d02874ddd82e9ec4d
SRS024075,/HHS/Illumina/stool/SRS024075.tar.bz2,9874686091,939929b8058d00adc2e0e6da9c31d92b
SRS023914,/HHS/Illumina/stool/SRS023914.tar.bz2,8775132332,1d1d8afaf49c84508b98a9918b3ebe8f
SRS042284,/HHS/Illumina/stool/SRS042284.tar.bz2,4567639394,278de2c819a7b05c5d34fcbdcba4a424
SRS053398,/HHS/Illumina/stool/SRS053398.tar.bz2,6998958787,3d835547e83211e9d6c9b16ea5e83236
SRS075398,/HHS/Illumina/stool/SRS075398.tar.bz2,7492829529,93fdc266e3e7f0693ce3e293f739f4d9
SRS016267,/HHS/Illumina/stool/SRS016267.tar.bz2,7064591714,f1363f7a77afb75c1b38599e07a355d9
SRS023346,/HHS/Illumina/stool/SRS023346.tar.bz2,5493110094,8b10815ef21bbe2946474a07e9f3393b
SRS017247,/HHS/Illumina/stool/SRS017247.tar.bz2,5996742787,54a5eab82e72db2a772b297fcd526442
SRS011271,/HHS/Illumina/stool/SRS011271.tar.bz2,9130425607,edd5a1f7f4e2d3529622c935fc7c524e
SRS019068,/HHS/Illumina/stool/SRS019068.tar.bz2,20120786031,cca30916c63b3d700a1f9132f9d35309
SRS019397,/HHS/Illumina/stool/SRS019397.tar.bz2,7632381867,517815455f6fd1a1c99f44eb85355dfa
SRS043701,/HHS/Illumina/stool/SRS043701.tar.bz2,8386458700,8f284e0601278a1e66ad83897aaa8676
SRS045645,/HHS/Illumina/stool/SRS045645.tar.bz2,7608700061,96be6fce6c216c76c28c60f156faa986
SRS057478,/HHS/Illumina/stool/SRS057478.tar.bz2,5273500571,9262efc5d054773d37666908e8e4c1ef
SRS064276,/HHS/Illumina/stool/SRS064276.tar.bz2,5841779220,796b63b8614842c01b4a87f646cf46af
SRS022524,/HHS/Illumina/stool/SRS022524.tar.bz2,1296094591,dcc78176848245063e905ebcb3a442d5
SRS014235,/HHS/Illumina/stool/SRS014235.tar.bz2,6682789189,097b85cd8e16cab99dbbf7ed9e7eda56
SRS018817,/HHS/Illumina/stool/SRS018817.tar.bz2,7221657008,0ee123fb34329d1d93db9dd28877a03d
SRS019381,/HHS/Illumina/stool/SRS019381.tar.bz2,6485621152,47d2a681cdceac4b26977c7d2fd8b5e9
SRS014287,/HHS/Illumina/stool/SRS014287.tar.bz2,5206574371,caae15eb59387b5be3905e6fd03b8001
SRS015794,/HHS/Illumina/stool/SRS015794.tar.bz2,8013438624,8364ab71b2d58f6b930608aa45ee89c6
SRS013521,/HHS/Illumina/stool/SRS013521.tar.bz2,7858782296,2bbfb2bdf0e3b9fa14ced883364a71e0
SRS011061,/HHS/Illumina/stool/SRS011061.tar.bz2,6051841119,4a03cd1a16a502ab840ffae8920361e7
SRS053649,/HHS/Illumina/PHASEII/stool/SRS053649.tar.bz2,5972992986,99f7766a7a3aefb9e6267d2a623aaaec
SRS075078,/HHS/Illumina/PHASEII/stool/SRS075078.tar.bz2,5999545041,3cb355ac99c5aefcfda58f9db9434698
SRS104197,/HHS/Illumina/PHASEII/stool/SRS104197.tar.bz2,11766221750,30a3278220d9e043803520be51e4433c
SRS017916,/HHS/Illumina/PHASEII/stool/SRS017916.tar.bz2,6200172524,39ea9655d9bb5e2aa051531317228e1a
SRS145497,/HHS/Illumina/PHASEII/stool/SRS145497.tar.bz2,5995671414,f1d5090c1a63f23e46f6513e778691ca
SRS098571,/HHS/Illumina/PHASEII/stool/SRS098571.tar.bz2,10699917907,36662986ed90b48523fa130417641b10
SRS077335,/HHS/Illumina/PHASEII/stool/SRS077335.tar.bz2,4832282254,5a98baead89f5dbccef424fb2a3e7a2d
SRS045528,/HHS/Illumina/PHASEII/stool/SRS045528.tar.bz2,13722848021,f58691843de2c7b5b8949ef24d94f9e4
SRS147919,/HHS/Illumina/PHASEII/stool/SRS147919.tar.bz2,10310523448,5170f4bdaf26293d489d337f126a868e
SRS147445,/HHS/Illumina/PHASEII/stool/SRS147445.tar.bz2,598417411,a2ba38bed925ef35888b197d83bfe000
SRS043667,/HHS/Illumina/PHASEII/stool/SRS043667.tar.bz2,6035967003,e5003bd8aa8b6e72514253cf1d385396
SRS078242,/HHS/Illumina/PHASEII/stool/SRS078242.tar.bz2,5997272888,07ed05d63746dc71628f3d3fb6469d8d
SRS104400,/HHS/Illumina/PHASEII/stool/SRS104400.tar.bz2,11808664944,367516b3582c704f3ab9a686682fc879
SRS016438,/HHS/Illumina/PHASEII/stool/SRS016438.tar.bz2,7346531375,44097cab1d0a95c14d0dd39331cfb71d
SRS098717,/HHS/Illumina/PHASEII/stool/SRS098717.tar.bz2,6416487296,6cffbed5a320142c3d3e43e301b22d87
SRS077849,/HHS/Illumina/PHASEII/stool/SRS077849.tar.bz2,5479886384,3bd0374c15cbdd71aee410dd764a16e7
SRS045739,/HHS/Illumina/PHASEII/stool/SRS045739.tar.bz2,6690386800,72d545c46ae99501559e5562d11a091b
SRS142890,/HHS/Illumina/PHASEII/stool/SRS142890.tar.bz2,5463409905,2625b88aafbcef6cf65f10b2c913748e
SRS146813,/HHS/Illumina/PHASEII/stool/SRS146813.tar.bz2,4208960268,d3ad4258f21ec5b3af3c7207d52064d6
SRS140492,/HHS/Illumina/PHASEII/stool/SRS140492.tar.bz2,7521995382,fb07c50d53355c98dfa1964a951fc493
SRS148424,/HHS/Illumina/PHASEII/stool/SRS148424.tar.bz2,4422310387,38ab4467f10428bfc9e23a4fec764beb
SRS075963,/HHS/Illumina/PHASEII/stool/SRS075963.tar.bz2,387563376,032b471026b61fa7a3378866d8a0edfd
SRS012849,/HHS/Illumina/PHASEII/stool/SRS012849.tar.bz2,5509480845,ca9151d38b8044e672e66c109e719ab4
SRS014477,/HHS/Illumina/subgingival_plaque/SRS014477.tar.bz2,782338546,70224e789b976a5c8666b8638608d11e
SRS063215,/HHS/Illumina/subgingival_plaque/SRS063215.tar.bz2,1740933476,957c4c8e33a39057d51985fd0807a41f
SRS019129,/HHS/Illumina/subgingival_plaque/SRS019129.tar.bz2,1184759385,6cae06249b1888e3ec3d12d29d731aa0
SRS013950,/HHS/Illumina/subgingival_plaque/SRS013950.tar.bz2,1907044343,9f66ffc4fbd1abb0e9ec82be6e97855d
SRS097871,/HHS/Illumina/PHASEII/subgingival_plaque/SRS097871.tar.bz2,7169797169,7acc40b1b2bff3fd8f2456cfc56bc9e8
SRS148290,/HHS/Illumina/PHASEII/subgingival_plaque/SRS148290.tar.bz2,5330563056,ba43851f22bb1601b8b4cd3c5a5a32ea
SRS015064,/HHS/Illumina/subgingival_plaque/SRS015064.tar.bz2,1675708890,1cf8bd7f3cd906ab1c9ee3f0246bf734
SRS104521,/HHS/Illumina/PHASEII/subgingival_plaque/SRS104521.tar.bz2,13107099948,d8e7b66ca65ec503604a1bef04e3b405
SRS143036,/HHS/Illumina/PHASEII/subgingival_plaque/SRS143036.tar.bz2,8004803952,9dbb78ce89ec73f0685f4264facca276
SRS148157,/HHS/Illumina/PHASEII/subgingival_plaque/SRS148157.tar.bz2,3301309314,149f784ee070bfbbcf778dd61e1829b6
SRS019029,/HHS/Illumina/subgingival_plaque/SRS019029.tar.bz2,2010009104,e598c79ed8a7f60c2166e382fd017470
SRS144382,/HHS/Illumina/PHASEII/subgingival_plaque/SRS144382.tar.bz2,3039122939,3f1ca90fe9c8a1e124272dd9ce07edcd
SRS014107,/HHS/Illumina/subgingival_plaque/SRS014107.tar.bz2,711858347,4ded38a52bb60045b39636af2d64e00a
SRS014691,/HHS/Illumina/subgingival_plaque/SRS014691.tar.bz2,1875764168,a619496d6099e0d13d546417be6ce083
SRS075961,/HHS/Illumina/PHASEII/subgingival_plaque/SRS075961.tar.bz2,4167456732,758c7e89529c74944130d16faab7d9f7
SRS144124,/HHS/Illumina/PHASEII/subgingival_plaque/SRS144124.tar.bz2,10181238603,b8736d2cb0eb33fa30fcdf32321e3908
SRS077312,/HHS/Illumina/PHASEII/subgingival_plaque/SRS077312.tar.bz2,6029608132,ae4251e00b26ec213981ee0d4312851b
SRS143068,/HHS/Illumina/PHASEII/subgingival_plaque/SRS143068.tar.bz2,3600537313,6f54707203903e6259a6885e3a3d51ef
SRS143762,/HHS/Illumina/PHASEII/subgingival_plaque/SRS143762.tar.bz2,3628564174,56c6ceb05b4cbc5af18e31862cc5c7f0
SRS022602,/HHS/Illumina/supragingival_plaque/SRS022602.tar.bz2,4611691377,c4e0167a8924688cc3b360132d747373
SRS011343,/HHS/Illumina/supragingival_plaque/SRS011343.tar.bz2,3058388804,1c41d41e83358956486c5eab304f8207
SRS058808,/HHS/Illumina/supragingival_plaque/SRS058808.tar.bz2,3847756529,58416da1d0acf1ce06f13778b573182f
SRS063603,/HHS/Illumina/supragingival_plaque/SRS063603.tar.bz2,3954360016,50913049047b0cb7ed56299645087909
SRS021960,/HHS/Illumina/supragingival_plaque/SRS021960.tar.bz2,1870703799,93b1c4f7390565147b343865077bd80e
SRS018975,/HHS/Illumina/supragingival_plaque/SRS018975.tar.bz2,3683092424,b817bb508760711cd00b2f91c7a96761
SRS045197,/HHS/Illumina/supragingival_plaque/SRS045197.tar.bz2,5401221509,3f2f1b31bfcf9c56715fe9da7bbff29a
SRS019591,/HHS/Illumina/supragingival_plaque/SRS019591.tar.bz2,4517740643,eb601f98d0fa7671a037e9d780c7bdbc
SRS013723,/HHS/Illumina/supragingival_plaque/SRS013723.tar.bz2,6483909948,2334ccba328e3446d58935a49ee86986
SRS018394,/HHS/Illumina/supragingival_plaque/SRS018394.tar.bz2,5876822191,c5f6af4dfed91db5fc694684729134e4
SRS019906,/HHS/Illumina/supragingival_plaque/SRS019906.tar.bz2,3158474539,8f9285704d8c74e7ac6bb6d6e31f03a9
SRS022725,/HHS/Illumina/supragingival_plaque/SRS022725.tar.bz2,7414658019,b079a84c2fa661f61d4b2ddb6e8c9149
SRS015215,/HHS/Illumina/supragingival_plaque/SRS015215.tar.bz2,3578258197,1e694c2740a5b7714a95f2a83d4ab5e2
SRS051244,/HHS/Illumina/supragingival_plaque/SRS051244.tar.bz2,2959204322,b8fe494e70ec46a07020a1cb3555869c
SRS024087,/HHS/Illumina/supragingival_plaque/SRS024087.tar.bz2,4864157768,5127d88ec31023592ba1b1b791a04d58
SRS042984,/HHS/Illumina/supragingival_plaque/SRS042984.tar.bz2,6486020556,bfc411d415a8bca16f433f5221ed6536
SRS022149,/HHS/Illumina/supragingival_plaque/SRS022149.tar.bz2,1969288071,f674f3a771fc93e9d6830a8f5a752a9d
SRS024355,/HHS/Illumina/supragingival_plaque/SRS024355.tar.bz2,7470118362,11a4f66420644f19de2d42856b207c82
SRS011152,/HHS/Illumina/supragingival_plaque/SRS011152.tar.bz2,4856543235,f7be177a323787e46a2dd90c1dfd5f7e
SRS011098,/HHS/Illumina/supragingival_plaque/SRS011098.tar.bz2,3776882724,a4871ffaea2c743d9b945a83d7377d3d
SRS015574,/HHS/Illumina/supragingival_plaque/SRS015574.tar.bz2,3950520104,7cba350bc9f51a3a399774c04487281a
SRS015803,/HHS/Illumina/supragingival_plaque/SRS015803.tar.bz2,4271211788,f87e0202336e50943d7033a717ce1bc0
SRS016575,/HHS/Illumina/supragingival_plaque/SRS016575.tar.bz2,4682422197,1dc871e14e7db86d8bb625b4a42bdd55
SRS017511,/HHS/Illumina/supragingival_plaque/SRS017511.tar.bz2,4969853414,2e0dbfb2fddd0d93e496a30df3f2ac83
SRS055401,/HHS/Illumina/supragingival_plaque/SRS055401.tar.bz2,2208415867,756c314b770b663c06a47c7ab7943fe9
SRS043772,/HHS/Illumina/supragingival_plaque/SRS043772.tar.bz2,2247428689,6d68d979022ab15a9ed22041bdd78526
SRS017227,/HHS/Illumina/supragingival_plaque/SRS017227.tar.bz2,6503833244,1ac0044b0d54834b24602832e0ab286a
SRS018778,/HHS/Illumina/supragingival_plaque/SRS018778.tar.bz2,1489086412,a8398471415aa9380d306e9a82f301be
SRS015378,/HHS/Illumina/supragingival_plaque/SRS015378.tar.bz2,1791342187,2997e84f30a80fa02b3c7c1a86cf82d0
SRS049318,/HHS/Illumina/supragingival_plaque/SRS049318.tar.bz2,5509103050,999642297314ed05e32df5de24e1c3f5
SRS015044,/HHS/Illumina/supragingival_plaque/SRS015044.tar.bz2,3652256371,7c7571042356b3e78bb51efde936cabc
SRS044230,/HHS/Illumina/PHASEII/supragingival_plaque/SRS044230.tar.bz2,10320197415,37aff27b8e8d20057f17b7da19917f79
SRS074976,/HHS/Illumina/PHASEII/supragingival_plaque/SRS074976.tar.bz2,11335630106,b5965834445045321c2465b03b8ca9b8
SRS017788,/HHS/Illumina/PHASEII/supragingival_plaque/SRS017788.tar.bz2,4926709028,1ea8f36e5f706a27080f5bd2a02e4937
SRS077861,/HHS/Illumina/PHASEII/supragingival_plaque/SRS077861.tar.bz2,8808147038,aaec8711a270be2300d324deb3c7a449
SRS148472,/HHS/Illumina/PHASEII/supragingival_plaque/SRS148472.tar.bz2,4504528608,19520fa84e19eae0a5339d89dd2604ef
SRS052061,/HHS/Illumina/PHASEII/supragingival_plaque/SRS052061.tar.bz2,9839424633,6fa23ff29379464bbc0c523ac3736f38
SRS022083,/HHS/Illumina/supragingival_plaque/SRS022083.tar.bz2,2343809812,83fb56de167b379a71af899d90abe322
SRS045313,/HHS/Illumina/supragingival_plaque/SRS045313.tar.bz2,1238455168,e510f933fda8e09d540a9bf8bef0354f
SRS055378,/HHS/Illumina/supragingival_plaque/SRS055378.tar.bz2,4381377331,59108bd52174969d87723f9dc33f1336
SRS055450,/HHS/Illumina/supragingival_plaque/SRS055450.tar.bz2,2143935451,334dadf765739d53eec8bbe6ef7de3b0
SRS065310,/HHS/Illumina/supragingival_plaque/SRS065310.tar.bz2,984900093,bf8f8540f184da32b3578f3602711dac
SRS020226,/HHS/Illumina/supragingival_plaque/SRS020226.tar.bz2,5830956791,421eb5a9fb383f827a404dd8ab11b3f9
SRS015470,/HHS/Illumina/supragingival_plaque/SRS015470.tar.bz2,4818046997,3f7e13c7aa4ba5d83759f7b65529c870
SRS019128,/HHS/Illumina/supragingival_plaque/SRS019128.tar.bz2,4006863179,2a881c1d348d5134340c6b03326c5ac3
SRS019333,/HHS/Illumina/supragingival_plaque/SRS019333.tar.bz2,1654702420,2f06c1f883be4f9ab871fa6d35bfa892
SRS024289,/HHS/Illumina/supragingival_plaque/SRS024289.tar.bz2,2710900286,338028ce4e64dd9d03614d6f339d787d
SRS052604,/HHS/Illumina/supragingival_plaque/SRS052604.tar.bz2,1380930063,5be0f8527855b1c077f2ec348044daf8
SRS063999,/HHS/Illumina/supragingival_plaque/SRS063999.tar.bz2,4719944144,6979f66cfc2782fc3e2778aad5e5db26
